Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1.0,0.0,0.0,0.0,10.0,304.0,0.0,0.02,0.0,0.0,May,3.0,2.0,4.0,4.0,Returning_Visitor,1.0,No
5.0,111.6666667,1.0,123.5,42.0,1610.783197,0.009090909,0.017794258,4.646503212,0.0,Dec,3.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,15.0,1148.0,0.014285714,0.05,0.0,0.0,Mar,3.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,24.0,566.7272727000002,0.026086957,0.052318841,0.0,0.8,May,3.0,2.0,2.0,13.0,Returning_Visitor,0.0,No
5.0,66.96666667,2.0,416.0,291.0,12065.18135,0.00122631,0.008659512,9.013011371000001,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.1,0.0,0.0,Dec,2.0,2.0,1.0,10.0,Other,0.0,No
2.0,10.0,2.0,451.5,27.0,1686.966667,0.006451613,0.023502304,7.964649501,0.0,Mar,2.0,6.0,7.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,17.0,557.1666667000002,0.023529412000000003,0.049509804,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,1172.0,0.0,0.0,19.0,1542.791667,0.00952381,0.042857143,0.0,0.0,Dec,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
10.0,1222.4,0.0,0.0,26.0,2988.883333,0.0,0.002903226,0.0,0.0,Sep,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
6.0,276.75,0.0,0.0,12.0,342.125,0.0,0.007142857,0.0,0.0,Nov,1.0,2.0,3.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,442.1666667,0.0,0.05714285700000001,0.0,0.0,May,4.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,3.0,0.1,0.15,0.0,0.8,May,2.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
1.0,21.2,1.0,141.0,7.0,307.8666667,0.0,0.0,0.0,0.0,Aug,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Aug,1.0,1.0,3.0,1.0,Returning_Visitor,0.0,No
7.0,234.9285714,10.0,902.5,131.0,6050.883117,0.002857143,0.012557561,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
5.0,52.0,0.0,0.0,16.0,866.5,0.0,0.011764706000000002,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,1.0,1.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,46.0,2213.366667,0.034782609,0.054710145,0.0,1.0,May,3.0,2.0,3.0,13.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,50.0,1085.891081,0.025952381,0.041398682,0.0,0.0,Oct,1.0,1.0,1.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,48.0,1916.873737,0.017391304,0.050362319,0.0,0.0,Dec,2.0,2.0,5.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,124.5,0.0,0.1,0.0,0.0,,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
1.0,8.0,0.0,0.0,11.0,701.0,0.0,0.016666667,0.0,0.0,Aug,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.05,0.0,0.4,May,2.0,2.0,8.0,2.0,Returning_Visitor,0.0,No
7.0,356.675,0.0,0.0,72.0,1636.258333,0.005333333000000001,0.007733333,0.0,0.0,Oct,2.0,2.0,4.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,20.0,526.8,0.0,0.010526316,104.2012273,0.0,Sep,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,11.0,169.375,0.0,0.018181818,0.0,0.0,Dec,3.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
3.0,51.48,0.0,0.0,16.0,164.8133333,0.038095238,0.05991342,0.0,0.0,Oct,1.0,1.0,6.0,5.0,Returning_Visitor,1.0,No
3.0,23.0,0.0,0.0,5.0,91.0,0.0,0.0125,0.0,0.0,May,2.0,2.0,6.0,18.0,Returning_Visitor,1.0,No
1.0,23.0,0.0,0.0,35.0,1513.0,0.04,0.069333333,0.0,0.4,May,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,8.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,140.0,0.0,0.033333333,0.0,0.0,May,2.0,6.0,3.0,6.0,Returning_Visitor,0.0,No
4.0,140.58333330000002,2.0,385.0,53.0,1609.990079,0.003571429,0.028928571,7.209305119,0.0,Dec,2.0,2.0,5.0,2.0,Returning_Visitor,1.0,No
7.0,119.0,0.0,0.0,67.0,2421.060623,0.0,0.005379499,0.902835681,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
1.0,66.4,0.0,0.0,39.0,606.3666667,0.015789473999999998,0.026754386,0.0,0.0,Jul,2.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
4.0,112.875,0.0,0.0,6.0,134.675,0.0,0.037037037,0.0,0.0,Nov,1.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,4.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,192.75,0.033333333,0.028888889,0.0,0.0,Dec,1.0,2.0,3.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,9.0,268.5,0.055555556,0.1,0.0,0.8,May,2.0,2.0,1.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,46.0,1014.375,0.008695652,0.026449275,0.0,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,1.0,No
8.0,26.41666667,1.0,391.0,61.0,1037.807143,0.003174603,0.027115142,0.0,0.6,May,2.0,5.0,2.0,2.0,,0.0,No
8.0,102.0,0.0,0.0,9.0,374.0,0.015384615,0.035897436,0.0,0.0,Dec,3.0,2.0,3.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1.0,3.0,3.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,258.0,3637.985674,0.00078125,0.008679315,0.0,0.0,June,2.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
1.0,18.0,2.0,13.0,20.0,1287.27381,0.015873016,0.038095238,0.0,0.0,Nov,3.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
2.0,33.5,0.0,0.0,23.0,398.4,0.0,0.017391304,0.0,0.0,Dec,2.0,2.0,3.0,6.0,Returning_Visitor,0.0,No
4.0,91.0,0.0,0.0,2.0,22.0,0.033333333,0.022222222000000003,0.0,0.0,Dec,1.0,1.0,1.0,2.0,New_Visitor,0.0,No
2.0,53.125,4.0,184.5,8.0,612.625,0.015384615,0.041538462000000005,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,1.0,No
3.0,40.0,0.0,0.0,5.0,189.4166667,0.0,0.016666667,0.0,0.0,Dec,1.0,8.0,3.0,11.0,Returning_Visitor,1.0,No
1.0,19.0,0.0,0.0,4.0,296.9166667,0.04,0.04,0.0,0.0,Dec,3.0,2.0,1.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,27.5,0.0,0.1,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,3.0,70.0,0.0,0.033333333,0.0,0.8,May,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,8.0,221.5,0.0,0.00625,0.0,0.0,Dec,1.0,1.0,1.0,2.0,New_Visitor,0.0,No
3.0,66.33333333,0.0,0.0,15.0,424.83333330000005,0.0,0.0125,0.0,0.0,Mar,2.0,2.0,6.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,64.0,2264.091667,0.00625,0.008854167,0.0,0.0,Nov,1.0,1.0,3.0,10.0,,0.0,No
9.0,726.3666667,0.0,0.0,80.0,4322.779121000001,0.002272727,0.016394299999999997,8.069027652,0.0,May,2.0,2.0,2.0,2.0,,0.0,Yes
2.0,154.0,0.0,0.0,18.0,367.25,0.005263158,0.044210525999999986,0.0,0.0,Mar,3.0,2.0,2.0,1.0,Returning_Visitor,1.0,No
5.0,153.56666669999996,0.0,0.0,16.0,742.2095237999998,0.0,0.015789473999999998,22.89972198,0.0,Nov,1.0,1.0,3.0,5.0,,0.0,Yes
0.0,0.0,6.0,521.9791667,27.0,733.2871212,0.02020202,0.031564383,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,0.0,No
7.0,74.0,3.0,31.0,13.0,292.0,0.0,0.0125,0.0,0.0,May,1.0,1.0,3.0,5.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,13.0,277.0,0.0,0.015384615,0.0,0.0,Nov,4.0,1.0,1.0,8.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.8,May,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,12.0,358.0666667,0.0,0.025,0.0,0.0,Mar,3.0,3.0,2.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,1.0,6.0,39.0,720.15,0.005128205,0.017948718,0.0,0.0,Nov,2.0,4.0,7.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,8.0,96.0,0.025,0.05,0.0,0.0,Nov,2.0,4.0,9.0,20.0,Returning_Visitor,0.0,No
7.0,215.2,0.0,0.0,119.0,4749.240385,0.015772358,0.031811847000000004,1.164075388,0.8,May,3.0,2.0,6.0,6.0,Returning_Visitor,0.0,No
1.0,0.0,4.0,154.83333330000005,224.0,5209.958128,0.008311643,0.021844997,0.0,0.0,Nov,1.0,2.0,3.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,12.0,580.5,0.02,0.046666667,11.193,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
10.0,236.0795455,2.0,5.0,107.0,2589.881537,0.010601564,0.019627539,,0.0,Dec,3.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,4.0,620.25,23.0,997.2878788,0.012,0.031897436,0.0,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,1.0,No
4.0,178.2,0.0,0.0,9.0,368.2,0.02,0.05,0.0,0.0,Mar,3.0,2.0,8.0,3.0,Returning_Visitor,1.0,No
8.0,105.0,1.0,24.5,70.0,5778.9666670000015,0.005921856,0.023453364,0.0,0.0,Nov,2.0,2.0,1.0,8.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,18.0,706.05,0.006666666999999999,0.044938272,0.0,0.0,Nov,1.0,8.0,1.0,11.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,16.0,156.5333333,0.0,0.04375,0.0,0.0,Mar,2.0,4.0,1.0,3.0,Returning_Visitor,0.0,No
4.0,65.16666667,0.0,0.0,31.0,736.7833333,0.0,0.008823529,0.0,0.6,May,2.0,,8.0,3.0,Returning_Visitor,0.0,No
6.0,450.4,0.0,0.0,6.0,72.9,0.0,0.028571429,0.0,0.0,May,2.0,2.0,9.0,5.0,New_Visitor,0.0,No
2.0,69.0,2.0,92.0,37.0,796.9571429,0.0,0.0242741,3.978276423,0.0,Mar,2.0,2.0,7.0,2.0,,0.0,Yes
6.0,161.52,0.0,0.0,14.0,295.6974359,0.0,0.026315789,0.0,0.0,Nov,3.0,2.0,8.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,,0.2,0.2,0.0,0.6,May,3.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,137.0,0.066666667,0.1,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,0.0,No
7.0,237.5,1.0,0.0,37.0,1302.518056,0.005952381,0.023185941,0.0,0.0,Dec,3.0,2.0,2.0,2.0,Returning_Visitor,0.0,Yes
13.0,216.3333333,1.0,9.0,59.0,985.3151515,,0.004545455,167.23083359999995,0.0,Nov,2.0,2.0,4.0,10.0,,1.0,Yes
0.0,0.0,0.0,0.0,35.0,1386.716667,0.02,0.039269841,14.96432,0.0,May,1.0,8.0,4.0,20.0,,1.0,Yes
1.0,19.0,1.0,0.0,56.0,2954.759524,0.013793103,0.049396552,0.0,0.6,May,2.0,2.0,3.0,6.0,Returning_Visitor,0.0,No
2.0,87.5,0.0,0.0,29.0,1352.133333,0.0,0.025287356,34.60160214,0.0,Nov,3.0,2.0,6.0,2.0,,1.0,Yes
0.0,0.0,0.0,0.0,11.0,194.0,0.0,0.018181818,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,0.0,No
3.0,46.9,0.0,0.0,26.0,561.4,0.0,0.007142857,53.88782441,0.0,Nov,2.0,5.0,1.0,5.0,,0.0,Yes
0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.05,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
3.0,54.5,0.0,0.0,67.0,2891.744571,0.013235294,0.023901833,0.0,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,1.0,No
6.0,84.66666667,0.0,0.0,24.0,1387.5,0.0,0.017261905,11.30850046,0.0,Nov,2.0,2.0,1.0,3.0,,0.0,Yes
0.0,0.0,0.0,0.0,7.0,323.5,0.0,0.05714285700000001,0.0,0.0,May,2.0,2.0,1.0,5.0,New_Visitor,0.0,No
1.0,11.5,0.0,0.0,22.0,683.0524892000002,0.02,0.051268674000000014,0.0,0.6,May,3.0,3.0,5.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Feb,2.0,6.0,1.0,2.0,Returning_Visitor,0.0,No
4.0,94.23333333,2.0,72.0,145.0,2935.255477,0.001360544,0.005708347,0.26809298,0.0,Aug,2.0,2.0,2.0,1.0,,0.0,No
9.0,222.5,2.0,46.66666667,20.0,1267.1555560000004,0.001481481,0.017977208,16.1728,0.0,Mar,2.0,2.0,3.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,15.0,436.0,0.013333333,0.08666666699999999,0.0,0.8,May,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
2.0,30.0,1.0,134.0,31.0,519.9166667,0.0,0.001470588,0.0,0.0,May,2.0,2.0,7.0,18.0,New_Visitor,0.0,No
6.0,214.0,0.0,0.0,27.0,830.1041667000002,0.0,0.021428571,0.0,0.0,Dec,1.0,1.0,2.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,24.0,583.0,0.0,0.025,0.0,0.0,Jul,2.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
2.0,133.0,0.0,0.0,19.0,341.3666667,0.0,0.01,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.1,0.0,0.0,Nov,3.0,2.0,1.0,10.0,Returning_Visitor,0.0,No
4.0,64.66666667,0.0,0.0,50.0,936.81,0.0,0.003773585,0.0,0.0,Aug,2.0,2.0,4.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,5.0,,0.0,0.04,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
2.0,27.5,0.0,0.0,44.0,1026.450758,0.004651163,0.037364341,0.0,0.0,Dec,2.0,2.0,9.0,3.0,Returning_Visitor,0.0,No
7.0,235.75,4.0,66.5,37.0,729.7916667000002,0.004545455,0.018181818,60.42298474,0.0,Nov,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,28.0,608.5227272999998,0.015384615,0.021952663,0.0,0.0,May,2.0,2.0,1.0,6.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,73.0,2784.8,0.002739726,0.015317559,6.135982447999999,0.0,Nov,2.0,2.0,5.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,8.0,122.75,0.0,0.028571429,0.0,0.0,Nov,3.0,2.0,1.0,2.0,New_Visitor,0.0,No
12.0,257.75,,0.0,3.0,97.5,0.0,0.038461538,0.0,0.0,Dec,3.0,2.0,4.0,8.0,,0.0,Yes
0.0,0.0,0.0,0.0,44.0,831.6083332999998,0.0,0.013178295,0.0,0.0,May,2.0,2.0,2.0,2.0,Returning_Visitor,0.0,No
2.0,87.83333333,1.0,113.0,67.0,4868.0,0.0,0.003174603,48.45370723,0.0,Dec,2.0,2.0,5.0,2.0,,0.0,Yes
6.0,51.5,0.0,0.0,29.0,944.9166667000003,0.0,0.014285714,49.01914286,0.0,May,2.0,2.0,4.0,2.0,,1.0,Yes
1.0,4.0,0.0,0.0,164.0,5767.465043,0.003636364,0.009348691,52.38420388,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,15.0,956.3333332999997,0.013333333,0.046666667,20.13907622,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
1.0,5.0,0.0,0.0,59.0,1261.166667,0.035380117,0.060877193,0.0,0.6,May,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
17.0,975.75,0.0,0.0,40.0,3970.7,0.005555556,0.020381594,8.022839506,0.6,May,2.0,2.0,3.0,4.0,Returning_Visitor,0.0,No
5.0,28.0,0.0,0.0,6.0,80.0,0.0,0.028571429,0.0,0.0,Mar,2.0,4.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,2.0,445.0,38.0,996.5166667,0.000854701,0.016544567,0.0,0.0,Mar,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
3.0,420.1,2.0,,32.0,591.72,0.032432432000000004,0.043745174000000005,0.0,0.0,Oct,1.0,1.0,1.0,3.0,Returning_Visitor,1.0,No
16.0,301.1369048,4.0,886.5,78.0,5097.41833,0.014132104,0.030390424,7.296889074,0.0,Nov,3.0,2.0,2.0,2.0,Returning_Visitor,1.0,Yes
0.0,0.0,0.0,0.0,5.0,120.79,0.0,0.00952381,11.80891356,0.0,June,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,13.0,979.0833332999997,0.0,0.006060606,0.0,0.0,Dec,3.0,2.0,6.0,2.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,17.0,927.1666667000003,0.0,0.014705882,0.0,0.0,Mar,1.0,1.0,2.0,3.0,Returning_Visitor,0.0,No
3.0,109.0,0.0,0.0,6.0,131.0,0.0,0.028571429,0.0,0.0,May,1.0,1.0,7.0,3.0,New_Visitor,0.0,No
14.0,352.10714289999993,2.0,759.0,64.0,3660.342875,0.014155251,0.023835616,9.641067457,0.0,Nov,3.0,2.0,3.0,2.0,,1.0,Yes
2.0,29.0,0.0,0.0,61.0,1617.519048,0.013978495,0.030295699,0.0,0.0,Nov,3.0,2.0,8.0,2.0,,1.0,No
0.0,0.0,0.0,0.0,39.0,2827.428571,0.0,,11.33463158,0.0,May,2.0,2.0,2.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,443.5,0.0,0.027777778,38.20940741,0.0,May,2.0,5.0,3.0,4.0,,1.0,Yes
0.0,,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,May,2.0,5.0,1.0,3.0,Returning_Visitor,0.0,No
2.0,28.0,2.0,175.5,27.0,1253.333333,0.006666666999999999,0.014666667,39.7173,0.0,Mar,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,15.0,278.2916667,0.0,0.017777778,0.0,0.0,Dec,2.0,2.0,9.0,10.0,Returning_Visitor,0.0,No
1.0,4.0,0.0,0.0,8.0,492.25,0.0,0.044444444000000013,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,0.0,No
4.0,60.0,2.0,83.5,125.0,3727.32381,0.0,0.001158605,0.0,0.0,May,2.0,2.0,7.0,2.0,Returning_Visitor,0.0,No
1.0,53.0,0.0,0.0,10.0,1331.0,0.0,0.022222222000000003,49.38800000000001,0.0,May,2.0,2.0,1.0,4.0,,1.0,Yes
0.0,0.0,0.0,0.0,12.0,76.66666667,0.016666667,0.0375,0.0,0.0,Nov,2.0,2.0,3.0,13.0,Returning_Visitor,0.0,No
1.0,47.4,,0.0,6.0,146.4,0.022222222000000003,0.062962963,29.65880372,0.0,Oct,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
1.0,16.0,0.0,0.0,14.0,446.83333330000005,0.0,0.01,0.0,0.0,May,1.0,1.0,1.0,4.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,2612.0,0.0,0.033333333,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,0.0,No
4.0,31.6,0.0,0.0,9.0,1760.7,0.0,0.003333333,0.0,0.0,Nov,4.0,2.0,9.0,2.0,Returning_Visitor,0.0,No
1.0,4.0,0.0,0.0,7.0,417.5333333,0.0,0.027777778,0.0,0.0,Aug,3.0,2.0,6.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,38.0,667.1666667000002,0.0,0.005263158,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,1.0,No
6.0,87.7,2.0,60.5,24.0,448.1945887,0.0,0.005747126,0.0,0.0,Nov,2.0,5.0,1.0,8.0,New_Visitor,0.0,No
11.0,200.42,0.0,0.0,31.0,697.5866667,0.0075,0.0325,0.0,0.0,June,2.0,2.0,2.0,2.0,Returning_Visitor,0.0,No
1.0,26.2,0.0,0.0,32.0,1427.676667,0.0,0.021875,19.9656361,0.0,Sep,2.0,4.0,3.0,4.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,May,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
2.0,118.0,0.0,0.0,4.0,42.0,0.0,0.066666667,0.0,0.0,Mar,1.0,2.0,7.0,3.0,Returning_Visitor,0.0,No
1.0,18.2,0.0,0.0,6.0,32.2,0.085714286,0.10952381,0.0,0.0,June,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,38.0,0.14285714300000002,0.171428571,0.0,0.0,May,2.0,2.0,2.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,11.0,2076.75,0.036363636,0.081818182,0.0,0.0,Nov,2.0,2.0,4.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,37.0,1489.590909,0.009459459,0.03816999,0.0,0.0,Sep,3.0,2.0,2.0,4.0,Returning_Visitor,0.0,No
2.0,38.0,0.0,0.0,3.0,33.33333333,0.0,0.030555556,0.0,0.0,Nov,2.0,2.0,8.0,10.0,,0.0,Yes
8.0,108.7,0.0,0.0,85.0,2651.943186,0.0008888889999999998,0.01426455,0.898495409,0.0,Jul,2.0,2.0,9.0,4.0,Returning_Visitor,,No
18.0,1103.330357,8.0,696.8333332999998,359.0,12959.91515,0.0007957560000000001,0.008975428,7.231074782999999,0.0,Nov,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,11.0,205.7,0.0,0.022222222000000003,18.85086521,0.0,Dec,1.0,1.0,1.0,8.0,,0.0,Yes
11.0,136.33333330000002,2.0,72.5,80.0,1552.504762,0.002247191,0.00952381,28.25395506,0.0,May,2.0,2.0,3.0,4.0,Returning_Visitor,0.0,No
3.0,56.0,0.0,0.0,61.0,1669.988095,0.008064515999999999,0.025778523,0.0,0.0,Nov,1.0,1.0,7.0,2.0,Returning_Visitor,0.0,No
2.0,12.0,0.0,0.0,85.0,3887.222321,0.000595238,0.018506494,0.0,0.0,Dec,3.0,2.0,7.0,3.0,Returning_Visitor,0.0,No
6.0,162.1071429,0.0,0.0,31.0,1269.766667,0.012121212,0.021212121,29.77472727,0.0,May,2.0,5.0,1.0,2.0,New_Visitor,1.0,No
4.0,96.4,2.0,53.4,9.0,338.34,0.0,0.013333333,0.0,0.0,Oct,1.0,1.0,3.0,5.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,9.0,427.0,0.0,0.025,13.1168283,0.0,Dec,1.0,1.0,1.0,2.0,,1.0,Yes
7.0,201.5,0.0,0.0,17.0,750.1666667000002,0.0,0.005555556,0.0,0.0,Mar,3.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,200.0,6867.193847,0.006408856,0.024587384,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
1.0,43.0,0.0,0.0,36.0,2362.5,0.0,0.016190476000000002,0.0,0.6,May,2.0,5.0,1.0,4.0,Returning_Visitor,0.0,No
2.0,16.66666667,0.0,0.0,22.0,343.3690476000001,0.001298701,0.039924242,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,48.8,0.0,0.0,11.0,344.8,0.015384615,0.054395604000000014,0.0,0.0,Oct,3.0,2.0,1.0,4.0,Returning_Visitor,1.0,No
4.0,123.0,1.0,29.5,16.0,529.3333333,0.0,0.0045,0.0,0.0,May,3.0,3.0,2.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,5.0,161.33333330000005,0.0,0.05,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
15.0,2657.318056,13.0,1949.166667,343.0,29970.46597,0.005315856999999999,0.02897116,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,63.5,0.0,0.1,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
,27.5,1.0,376.0,109.0,2925.677607,0.005504586999999999,0.0156734,0.0,0.0,Nov,1.0,2.0,3.0,10.0,Returning_Visitor,0.0,No
7.0,356.0,1.0,37.0,61.0,683.1738095,0.0,0.006349206,0.0,0.0,May,2.0,2.0,1.0,3.0,New_Visitor,0.0,No
10.0,78.9,0.0,0.0,15.0,718.8,0.0,0.015789473999999998,0.0,0.0,Nov,2.0,2.0,4.0,2.0,New_Visitor,0.0,No
5.0,42.0,0.0,0.0,232.0,5932.596554,0.002564103,0.014824296,0.0,0.0,Nov,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,6.0,,0.0,0.04,44.443614,0.0,Dec,2.0,2.0,2.0,1.0,,0.0,Yes
2.0,84.0,0.0,0.0,3.0,195.0,,0.02,0.0,0.0,Mar,2.0,2.0,5.0,2.0,Returning_Visitor,0.0,No
6.0,97.88235294,2.0,9.0,58.0,2293.59902,0.008357771,0.033973374,6.7485,0.0,May,2.0,2.0,7.0,4.0,,0.0,Yes
2.0,81.5,1.0,21.0,18.0,2199.972222,0.00952381,0.016825397,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.066666667,0.0,0.6,Feb,1.0,1.0,3.0,2.0,Returning_Visitor,0.0,No
